顧客番号,性別,居住地区,持ち家,年収,生年月日
25223,女性,目黒区,あり,6800000,1977-12-18
25224,女性,杉並区,あり,4100000,1970-02-03
25225,男性,杉並区,なし,6100000,1984-10-19
25226,女性,目黒区,あり,7100000,1975-03-02
25227,男性,品川区,あり,7700000,1961-07-25
25228,男性,世田谷区,あり,3800000,1993-10-07
25229,女性,世田谷区,あり,4700000,1990-08-11
25230,男性,品川区,あり,5600000,1997-06-28
25231,男性,目黒区,あり,6600000,1978-01-13
25232,女性,品川区,なし,5800000,1988-07-19
25233,男性,目黒区,なし,5800000,1992-02-08
25234,男性,目黒区,なし,4900000,1983-08-12
25235,男性,目黒区,なし,3800000,1983-01-15
25236,女性,目黒区,なし,5300000,1995-11-16
25237,女性,品川区,なし,6300000,1983-06-12
25238,男性,杉並区,なし,6000000,1992-08-22
25239,男性,目黒区,あり,8000000,1972-09-12
25240,男性,目黒区,あり,6400000,1988-10-18
25241,女性,世田谷区,なし,4800000,1984-01-19
25242,男性,品川区,あり,5400000,1969-05-28
25243,女性,杉並区,なし,6000000,1990-03-20
25244,女性,品川区,あり,3300000,1995-11-18
25245,男性,杉並区,あり,5500000,1964-02-26
25246,女性,品川区,なし,7000000,1980-06-18
25247,男性,品川区,あり,5300000,1990-06-07
25248,女性,目黒区,あり,4500000,1990-06-03
25249,女性,世田谷区,あり,3900000,1992-12-05
25250,男性,目黒区,あり,6200000,1996-04-15
25251,男性,世田谷区,なし,4900000,1995-09-03
25252,女性,目黒区,なし,3200000,1986-02-27
25253,男性,世田谷区,あり,5700000,1963-03-06
25254,女性,世田谷区,なし,4300000,1975-08-11
25255,男性,目黒区,なし,2600000,1989-04-23
25256,女性,目黒区,なし,2300000,2001-08-16
25257,男性,杉並区,なし,7900000,1985-02-09
25258,男性,世田谷区,なし,4500000,1993-02-04
25259,男性,品川区,なし,4300000,1988-08-11
25260,女性,目黒区,あり,4600000,1975-10-02
25261,女性,品川区,なし,4600000,1976-08-04
25262,女性,杉並区,なし,3300000,1958-02-19
25263,女性,目黒区,なし,3400000,1982-03-10
25264,男性,品川区,なし,3700000,1991-05-01
25265,男性,目黒区,あり,5200000,1968-05-02
25266,女性,世田谷区,あり,6300000,1972-10-02
25267,男性,品川区,なし,8100000,1984-01-03
25268,男性,品川区,あり,6300000,1979-03-01
25269,女性,世田谷区,なし,3400000,1998-09-05
25270,女性,品川区,なし,3700000,1990-01-25
25271,女性,世田谷区,なし,3200000,1975-04-01
25272,女性,目黒区,なし,4300000,1972-09-07
25273,男性,目黒区,あり,7400000,1966-05-14
25274,男性,目黒区,なし,7300000,1977-10-11
25275,女性,世田谷区,あり,4600000,1975-08-07
25276,女性,杉並区,あり,6900000,1976-02-18
25277,女性,品川区,あり,7100000,1982-11-05
25278,男性,杉並区,なし,5200000,1981-10-04
25279,女性,品川区,なし,5300000,1986-03-12
25280,女性,目黒区,あり,6200000,1987-09-09
25281,男性,杉並区,なし,6400000,1970-10-03
25282,女性,目黒区,なし,6800000,1973-09-13
25283,女性,杉並区,なし,5900000,1967-09-24
25284,男性,杉並区,あり,6400000,1976-06-25
25285,女性,杉並区,なし,7000000,1973-12-21
25286,男性,杉並区,なし,5900000,1987-09-21
25287,男性,品川区,あり,6700000,1974-01-10
25288,男性,品川区,なし,5500000,1963-01-13
25289,女性,目黒区,あり,3100000,1996-06-13
25290,男性,世田谷区,なし,4900000,1989-12-12
25291,女性,目黒区,あり,5900000,1992-02-24
25292,男性,目黒区,あり,6800000,1985-04-16
25293,男性,世田谷区,あり,6500000,1981-10-05
25294,女性,世田谷区,なし,6900000,1975-10-28
25295,女性,杉並区,なし,7400000,1980-02-15
25296,男性,杉並区,あり,4900000,1979-05-26
25297,男性,世田谷区,なし,6600000,1975-03-17
25298,男性,品川区,なし,7000000,1974-01-05
25299,女性,目黒区,なし,5600000,1984-02-05
25300,女性,目黒区,あり,7500000,1970-02-08
25301,男性,杉並区,なし,7900000,1962-03-11
25302,女性,世田谷区,なし,5700000,1978-03-14
25303,女性,目黒区,なし,4700000,1977-11-15
25304,男性,品川区,あり,3700000,1990-11-07
25305,男性,世田谷区,なし,3600000,1995-12-18
25306,男性,杉並区,なし,6100000,1979-02-28
25307,女性,目黒区,あり,6400000,1973-02-17
25308,男性,品川区,あり,2500000,1998-11-10
25309,女性,世田谷区,なし,7100000,1972-03-05
25310,男性,杉並区,あり,5900000,1967-03-07
25311,男性,目黒区,なし,5800000,1972-01-27
25312,男性,品川区,なし,6200000,1997-06-10
25313,女性,品川区,なし,6700000,1985-08-18
25314,男性,目黒区,なし,3500000,1994-10-22
25315,男性,世田谷区,なし,6200000,1969-11-28
25316,男性,杉並区,なし,4700000,1977-11-23
25317,女性,品川区,あり,4200000,1961-03-26
25318,女性,杉並区,あり,5800000,1982-07-24
25319,男性,目黒区,なし,3500000,1991-03-28
25320,男性,杉並区,あり,5600000,1983-07-25
25321,男性,世田谷区,なし,4100000,1990-04-01
25322,男性,品川区,なし,3400000,1973-03-22
25323,女性,目黒区,あり,6500000,1981-09-19
25324,女性,世田谷区,あり,5600000,1985-04-21
25325,女性,世田谷区,なし,7600000,1966-08-28
25326,男性,目黒区,なし,7700000,1983-07-14
25327,女性,目黒区,なし,4800000,2000-10-25
25328,女性,品川区,あり,7000000,1965-07-03
25329,女性,杉並区,あり,5500000,1982-01-24
25330,女性,品川区,あり,3700000,1993-12-10
25331,女性,杉並区,なし,5000000,1979-04-06
25332,女性,世田谷区,あり,7400000,1968-06-20
25333,男性,品川区,あり,4300000,1986-12-25
25334,女性,品川区,あり,4700000,1989-04-20
25335,男性,世田谷区,なし,6000000,1968-04-13
25336,男性,杉並区,あり,5600000,1981-06-11
25337,男性,目黒区,あり,4400000,1990-02-10
25338,男性,品川区,なし,5400000,1967-07-10
25339,男性,目黒区,なし,4000000,1957-10-06
25340,女性,目黒区,あり,7800000,1985-06-13
25341,女性,杉並区,あり,4000000,1961-02-01
25342,女性,品川区,なし,5500000,1988-07-12
25343,男性,世田谷区,あり,7800000,1974-08-05
25344,女性,杉並区,なし,6500000,1995-01-15
25345,女性,品川区,あり,3900000,1997-05-06
25346,女性,世田谷区,あり,5300000,1978-03-19
25347,女性,世田谷区,あり,4100000,1996-06-22
25348,男性,目黒区,あり,7700000,1968-07-08
25349,女性,世田谷区,なし,4000000,1980-10-10
25350,女性,目黒区,なし,5600000,1976-04-26
25351,女性,杉並区,なし,7600000,1979-02-13
25352,女性,品川区,なし,7200000,1977-08-21
25353,男性,目黒区,なし,3500000,2000-10-05
25354,男性,品川区,なし,5900000,1988-06-25
25355,男性,世田谷区,あり,6200000,1978-01-05
25356,女性,品川区,あり,6400000,1966-07-18
25357,男性,杉並区,なし,7100000,1993-08-18
25358,女性,世田谷区,あり,4000000,1989-12-25
25359,男性,杉並区,なし,8100000,1959-04-23
25360,女性,杉並区,あり,5300000,1969-04-16
25361,男性,世田谷区,なし,5100000,1977-01-08
25362,女性,品川区,なし,6500000,1987-02-25
25363,女性,目黒区,あり,6100000,1983-07-09
25364,女性,杉並区,なし,4800000,1987-05-27
25365,女性,杉並区,なし,3800000,1987-05-08
25366,女性,世田谷区,なし,6400000,1982-10-28
25367,男性,杉並区,あり,5400000,1979-10-01
25368,女性,世田谷区,なし,5100000,1987-08-27
25369,女性,世田谷区,なし,5600000,1993-07-23
25370,女性,世田谷区,あり,6400000,1970-12-10
25371,女性,杉並区,あり,2500000,1994-10-13
25372,男性,目黒区,あり,6600000,1963-03-08
25373,女性,世田谷区,なし,5900000,1998-05-19
25374,女性,杉並区,なし,3500000,1988-04-22
25375,男性,杉並区,あり,6300000,1985-04-22
25376,女性,目黒区,なし,6000000,1985-06-03
25377,女性,目黒区,あり,2400000,1996-05-18
25378,男性,品川区,あり,3900000,1996-04-23
25379,女性,目黒区,あり,5800000,1984-10-11
25380,女性,品川区,あり,6800000,1981-01-04
25381,男性,世田谷区,なし,4400000,1984-08-16
25382,女性,世田谷区,あり,7500000,1981-10-05
25383,男性,杉並区,なし,2600000,1997-02-17
25384,男性,品川区,なし,6800000,1977-03-16
25385,男性,杉並区,なし,7900000,1967-10-26
25386,男性,杉並区,なし,4900000,1985-09-18
25387,女性,世田谷区,あり,5300000,1967-10-18
25388,女性,目黒区,なし,2900000,1990-07-03
25389,女性,世田谷区,あり,5400000,1976-08-10
25390,女性,目黒区,なし,3000000,1986-04-06
25391,女性,世田谷区,あり,5500000,1985-06-23
25392,男性,杉並区,なし,4500000,1996-10-13
25393,女性,世田谷区,あり,3100000,1993-12-12
25394,男性,目黒区,あり,5200000,1971-06-13
25395,男性,品川区,あり,4200000,1976-08-04
25396,男性,目黒区,なし,7000000,1966-06-09
25397,男性,目黒区,なし,7700000,1986-08-20
25398,女性,目黒区,あり,5400000,1974-12-22
25399,女性,杉並区,なし,3700000,1994-08-28
25400,女性,目黒区,あり,6000000,1969-08-18
25401,男性,目黒区,なし,2400000,1995-07-28
25402,男性,目黒区,あり,7100000,1980-09-28
25403,男性,目黒区,あり,6200000,1986-08-11
25404,男性,杉並区,なし,7200000,1971-06-22
25405,女性,世田谷区,あり,7400000,1959-06-12
25406,女性,杉並区,あり,4000000,1999-01-22
25407,女性,杉並区,なし,4100000,1989-01-10
25408,女性,世田谷区,あり,7700000,1960-02-20
25409,女性,世田谷区,あり,4500000,1957-12-02
25410,女性,目黒区,なし,4100000,1995-01-20
25411,女性,品川区,あり,5800000,1981-07-03
25412,女性,杉並区,なし,3100000,1979-05-13
25413,男性,世田谷区,なし,3900000,1965-01-06
25414,女性,目黒区,あり,4800000,1977-12-09
25415,女性,世田谷区,あり,6400000,1985-04-11
25416,女性,目黒区,あり,5900000,1989-08-12
25417,男性,世田谷区,なし,4500000,1988-02-12
25418,女性,品川区,あり,2900000,1980-04-04
25419,女性,品川区,あり,6300000,1976-12-09
25420,男性,品川区,あり,3700000,1991-05-19
25421,男性,品川区,なし,8000000,1978-11-22
25422,男性,品川区,なし,4500000,1999-05-09
25423,男性,品川区,なし,8100000,1964-06-22
25424,男性,品川区,あり,3900000,1975-02-01
25425,男性,目黒区,あり,1200000,2000-03-25
25426,男性,目黒区,あり,6300000,1959-09-11
25427,男性,目黒区,なし,3600000,1993-01-04
25428,男性,目黒区,なし,6100000,1975-01-03
25429,女性,世田谷区,なし,4600000,1990-07-24
25430,女性,品川区,なし,3900000,1997-06-09
25431,女性,世田谷区,なし,3200000,1993-08-05
25432,男性,杉並区,あり,5000000,1970-06-05
25433,男性,品川区,あり,4700000,1969-11-02
25434,女性,目黒区,なし,7600000,1988-02-23
25435,女性,目黒区,なし,5400000,1969-07-07
25436,女性,杉並区,あり,6800000,1979-08-25
25437,女性,杉並区,なし,4900000,1980-11-15
25438,男性,世田谷区,なし,6400000,1980-06-24
25439,女性,目黒区,なし,7000000,1976-07-08
25440,女性,目黒区,あり,4400000,1971-03-15
25441,女性,杉並区,あり,5700000,1985-10-08
25442,男性,杉並区,なし,2200000,2002-10-10
25443,女性,世田谷区,あり,3700000,1998-05-21
25444,男性,杉並区,なし,5500000,1978-07-17
25445,女性,杉並区,あり,6600000,1981-10-16
25446,男性,世田谷区,あり,6400000,1997-06-07
25447,男性,品川区,なし,5900000,1992-02-03
25448,男性,品川区,あり,5400000,1980-03-02
25449,男性,目黒区,あり,5500000,1990-09-19
25450,女性,目黒区,なし,6500000,1981-04-24
25451,女性,目黒区,なし,6100000,1975-12-27
25452,女性,世田谷区,あり,4900000,1974-06-15
25453,男性,杉並区,なし,6000000,1981-01-03
25454,男性,杉並区,あり,4100000,1997-10-22
25455,男性,目黒区,なし,5400000,1965-11-07
25456,女性,杉並区,あり,5100000,1985-01-08
25457,男性,品川区,あり,7000000,1974-09-22
25458,男性,世田谷区,なし,4600000,1995-04-18
25459,男性,品川区,なし,5200000,1987-04-16
25460,女性,杉並区,あり,5000000,1997-10-01
25461,男性,目黒区,なし,6200000,1966-05-21
25462,男性,品川区,あり,4900000,1986-12-02
25463,女性,目黒区,なし,6100000,1986-01-25
25464,女性,品川区,なし,3300000,1993-02-20
25465,男性,杉並区,あり,3000000,1988-05-25
25466,男性,目黒区,なし,5900000,1998-08-16
25467,女性,杉並区,あり,4800000,1975-11-19
25468,男性,世田谷区,なし,3100000,1989-08-06
25469,女性,世田谷区,なし,3300000,1985-10-10
25470,男性,杉並区,なし,3100000,1993-11-11
25471,女性,杉並区,なし,6000000,1975-06-16
25472,男性,目黒区,なし,5200000,1977-07-23
25473,男性,杉並区,あり,4600000,1975-07-21
25474,男性,杉並区,なし,5400000,1974-03-15
25475,女性,世田谷区,あり,6000000,1965-12-14
25476,男性,目黒区,あり,4600000,1967-11-01
25477,男性,目黒区,あり,5100000,1976-05-27
25478,男性,世田谷区,あり,7800000,1962-04-23
25479,女性,杉並区,あり,7000000,1980-06-27
25480,女性,目黒区,なし,5400000,1989-08-25
25481,女性,杉並区,なし,2300000,2002-03-06
25482,女性,品川区,あり,3600000,1968-11-06
25483,女性,目黒区,なし,6400000,1981-12-15
25484,女性,世田谷区,あり,4800000,1987-09-23
25485,男性,杉並区,あり,6100000,1998-10-08
25486,女性,世田谷区,なし,5600000,1990-08-08
25487,女性,杉並区,なし,4000000,1995-05-19
25488,女性,杉並区,なし,7400000,1962-06-03
25489,男性,品川区,なし,4100000,1976-09-01
25490,女性,品川区,なし,7500000,1968-07-27
25491,男性,品川区,あり,6500000,1972-12-10
25492,男性,目黒区,なし,4900000,1971-01-19
25493,男性,目黒区,なし,7500000,1962-06-15
25494,男性,杉並区,なし,5500000,1997-06-25
25495,男性,品川区,あり,4500000,1975-12-04
25496,女性,品川区,あり,4200000,1988-08-02
25497,女性,杉並区,あり,5300000,1986-07-13
25498,男性,世田谷区,あり,3400000,1995-09-02
25499,男性,世田谷区,あり,3000000,1981-12-04
25500,女性,世田谷区,なし,4900000,1960-01-20
25501,女性,杉並区,なし,3500000,1989-01-06
25502,女性,品川区,あり,5100000,1987-08-16
25503,女性,世田谷区,なし,4200000,1975-03-12
25504,男性,杉並区,なし,4300000,1980-05-22
25505,女性,杉並区,なし,7200000,1972-08-04
25506,女性,世田谷区,あり,4800000,1977-05-17
25507,女性,目黒区,なし,7200000,1984-08-09
25508,女性,品川区,なし,4700000,1971-05-16
25509,男性,品川区,あり,4800000,1986-08-27
25510,男性,世田谷区,なし,3800000,1979-02-20
25511,男性,品川区,なし,2700000,1991-07-25
25512,男性,杉並区,あり,3800000,1999-07-27
25513,男性,目黒区,あり,5000000,1980-08-17
25514,女性,杉並区,あり,7100000,1980-07-01
25515,女性,杉並区,あり,7100000,1969-10-06
25516,男性,品川区,あり,5000000,1991-02-02
25517,女性,世田谷区,なし,4700000,1969-02-22
25518,男性,杉並区,あり,3600000,1989-05-24
25519,男性,目黒区,なし,4800000,1978-12-18
25520,男性,世田谷区,あり,5900000,1990-01-26
25521,女性,品川区,なし,5700000,1976-01-11
25522,男性,目黒区,なし,3500000,1995-03-26
25523,女性,品川区,なし,5000000,1959-09-07
25524,男性,目黒区,なし,3900000,1998-07-16
25525,女性,杉並区,なし,6900000,1961-10-13
25526,男性,世田谷区,なし,4900000,1967-04-17
25527,男性,品川区,あり,3500000,1999-11-17
25528,女性,品川区,あり,6100000,1987-05-24
25529,女性,杉並区,なし,3900000,1981-03-01
25530,女性,杉並区,あり,6900000,1989-11-18
25531,男性,世田谷区,あり,4200000,1991-10-17
25532,女性,目黒区,なし,6900000,1968-05-21
25533,男性,世田谷区,あり,4800000,1964-11-18
25534,男性,世田谷区,あり,5000000,1982-02-03
25535,女性,品川区,あり,3700000,1994-04-02
25536,女性,目黒区,あり,3200000,1989-05-25
25537,女性,目黒区,あり,6600000,1994-03-03
25538,男性,世田谷区,なし,5400000,1992-06-04
25539,男性,杉並区,なし,7400000,1968-10-27
25540,女性,目黒区,なし,7200000,1982-10-27
25541,女性,杉並区,あり,4600000,1999-05-24
25542,男性,品川区,あり,2800000,1961-01-07
25543,男性,品川区,なし,6400000,1987-09-13
25544,女性,世田谷区,なし,5100000,1981-05-12
25545,男性,杉並区,あり,6900000,1979-01-22
25546,男性,杉並区,なし,5500000,1976-10-22
25547,男性,世田谷区,なし,7000000,1971-09-24
25548,女性,世田谷区,あり,6300000,1963-09-17
25549,男性,目黒区,なし,5600000,1984-02-21
25550,男性,品川区,あり,3900000,1994-06-17
25551,女性,杉並区,あり,4700000,1983-12-27
