顧客番号,性別,居住地区,持ち家,年収,生年月日
14389,女性,世田谷区,あり,7200000,1969-10-10
14390,女性,目黒区,なし,3300000,1999-01-24
14391,女性,世田谷区,あり,5500000,1986-12-03
14392,男性,杉並区,なし,7000000,1986-05-07
14393,女性,世田谷区,あり,4900000,1981-01-19
14394,男性,目黒区,あり,6000000,1975-12-09
14395,男性,品川区,あり,4600000,1986-06-19
14396,男性,目黒区,なし,5300000,1975-06-03
14397,男性,目黒区,なし,4700000,1995-12-11
14398,女性,目黒区,あり,5300000,1969-10-13
14399,女性,杉並区,なし,4000000,1998-12-08
14400,女性,目黒区,あり,6500000,1975-06-23
14401,男性,目黒区,なし,5900000,1994-11-20
14402,男性,目黒区,あり,3200000,1974-08-15
14403,男性,目黒区,あり,6800000,1982-03-25
14404,男性,杉並区,なし,6700000,1976-03-20
14405,女性,世田谷区,あり,5700000,1973-03-18
14406,女性,杉並区,あり,6200000,1987-05-11
14407,女性,杉並区,なし,7100000,1975-03-10
14408,女性,世田谷区,あり,7300000,1961-06-03
14409,女性,世田谷区,あり,5100000,1958-11-15
14410,女性,目黒区,なし,5400000,2000-07-07
14411,女性,品川区,あり,5800000,1985-01-15
14412,女性,杉並区,なし,7100000,1979-10-03
14413,男性,世田谷区,なし,5200000,1977-08-23
14414,女性,目黒区,あり,5900000,1976-02-03
14415,女性,世田谷区,あり,6500000,1995-08-03
14416,女性,目黒区,あり,6000000,1986-11-10
14417,男性,世田谷区,なし,4900000,1983-04-14
14418,女性,品川区,あり,3400000,1984-02-03
14419,女性,品川区,あり,4300000,1971-03-23
14420,男性,品川区,あり,6100000,1996-12-10
14421,男性,品川区,なし,6700000,1972-10-18
14422,男性,品川区,なし,4300000,1990-05-25
14423,男性,品川区,なし,6000000,1965-09-26
14424,男性,品川区,あり,6900000,1976-04-13
14425,男性,目黒区,あり,800000,2002-05-24
14426,男性,目黒区,あり,8200000,1970-07-25
14427,男性,目黒区,なし,6800000,1983-09-24
14428,男性,目黒区,なし,4500000,1980-04-11
14429,女性,世田谷区,なし,2800000,1999-12-24
14430,女性,品川区,なし,4300000,1986-07-03
14431,女性,世田谷区,なし,3500000,1994-02-26
14432,男性,杉並区,あり,4800000,1980-07-28
14433,男性,品川区,あり,4400000,1971-04-11
14434,女性,目黒区,なし,2900000,1998-12-25
14435,女性,目黒区,なし,6400000,1979-07-10
14436,女性,杉並区,あり,2900000,1990-12-09
14437,女性,杉並区,なし,6600000,1973-05-13
14438,男性,世田谷区,なし,4300000,1981-09-19
14439,女性,目黒区,なし,5300000,1982-06-28
14440,女性,目黒区,あり,6100000,1969-07-25
14441,女性,杉並区,あり,3700000,1994-02-21
14442,男性,杉並区,なし,5900000,1987-03-04
14443,女性,世田谷区,あり,4900000,1994-01-25
14444,男性,杉並区,なし,7100000,1972-07-10
14445,女性,杉並区,あり,3100000,1994-09-10
14446,男性,世田谷区,あり,4500000,1994-03-08
14447,男性,品川区,なし,4500000,1996-04-12
14448,男性,品川区,あり,7700000,1970-09-15
14449,男性,目黒区,あり,5300000,1988-05-25
14450,女性,目黒区,なし,5800000,1972-01-25
14451,女性,目黒区,なし,5700000,1987-12-05
14452,女性,世田谷区,あり,7700000,1982-03-20
14453,男性,杉並区,なし,4900000,1975-10-03
14454,男性,杉並区,あり,4700000,1983-01-28
14455,男性,目黒区,なし,8000000,1969-11-12
14456,女性,杉並区,あり,2900000,1994-02-07
14457,男性,品川区,あり,7500000,1990-03-02
14458,男性,世田谷区,なし,3500000,1995-01-03
14459,男性,品川区,なし,4900000,1992-01-24
14460,女性,杉並区,あり,3600000,2000-04-15
14461,男性,目黒区,なし,6500000,1964-07-25
14462,男性,品川区,あり,2800000,1997-01-22
14463,女性,目黒区,なし,5400000,1987-08-06
14464,女性,品川区,なし,2500000,1991-02-09
14465,男性,杉並区,あり,5900000,1982-11-26
14466,男性,目黒区,なし,5900000,1994-05-24
14467,女性,杉並区,あり,5100000,1973-08-09
14468,男性,世田谷区,なし,2800000,1993-07-13
14469,女性,世田谷区,なし,4900000,1980-01-01
14470,男性,杉並区,なし,5300000,1996-01-28
14471,女性,杉並区,なし,4300000,1958-07-13
14472,男性,目黒区,なし,7100000,1977-06-03
14473,男性,杉並区,あり,6400000,1973-05-15
14474,男性,杉並区,なし,7300000,1977-08-18
14475,女性,世田谷区,あり,7100000,1973-01-18
14476,男性,目黒区,あり,5100000,1962-07-16
14477,男性,目黒区,あり,6700000,1971-06-25
14478,男性,世田谷区,あり,7200000,1958-08-02
14479,女性,杉並区,あり,5900000,1978-01-24
14480,女性,目黒区,なし,3300000,1997-06-11
14481,女性,杉並区,なし,3400000,1988-12-08
14482,女性,品川区,あり,4900000,1973-04-25
14483,女性,目黒区,なし,6800000,1977-06-18
14484,女性,世田谷区,あり,6800000,1974-01-18
14485,男性,杉並区,あり,2300000,1998-08-09
14486,女性,世田谷区,なし,5700000,1987-02-24
14487,女性,杉並区,なし,3000000,1998-06-24
14488,女性,杉並区,なし,4600000,1961-02-17
14489,男性,品川区,なし,6100000,1980-02-04
14490,女性,品川区,なし,5500000,1969-04-14
14491,男性,品川区,あり,4600000,1960-06-26
14492,男性,目黒区,なし,7000000,1963-11-27
14493,男性,目黒区,なし,5700000,1976-09-11
14494,男性,杉並区,なし,4900000,1991-06-03
14495,男性,品川区,あり,7800000,1970-03-13
14496,女性,品川区,あり,6600000,1991-12-18
14497,女性,杉並区,あり,6200000,1989-06-17
14498,男性,世田谷区,あり,5200000,1993-09-08
14499,男性,世田谷区,あり,6900000,1985-02-19
14500,女性,世田谷区,なし,7100000,1970-08-28
14501,女性,杉並区,なし,4100000,1984-05-24
14502,女性,品川区,あり,6000000,1986-10-11
14503,女性,世田谷区,なし,6100000,1975-05-01
14504,男性,杉並区,なし,5700000,1986-11-16
14505,女性,杉並区,なし,3300000,1976-10-26
14506,女性,世田谷区,あり,7000000,1969-05-10
14507,女性,目黒区,なし,5000000,1975-03-14
14508,女性,品川区,なし,5000000,1978-04-17
14509,男性,品川区,あり,5000000,1982-01-25
14510,男性,世田谷区,なし,6700000,1985-06-13
14511,男性,品川区,なし,7000000,1980-07-26
14512,男性,杉並区,あり,3200000,2001-08-12
14513,男性,目黒区,あり,5100000,1966-02-16
14514,女性,杉並区,あり,5500000,1992-06-26
14515,女性,杉並区,あり,5000000,1979-09-13
14516,男性,品川区,あり,3300000,1990-02-08
14517,女性,世田谷区,なし,5600000,1968-06-27
14518,男性,杉並区,あり,3800000,1984-10-22
14519,男性,目黒区,なし,5200000,1964-03-03
14520,男性,世田谷区,あり,4100000,1989-04-10
14521,女性,品川区,なし,4900000,1972-07-19
14522,男性,目黒区,なし,4900000,1991-03-19
14523,女性,品川区,なし,7400000,1974-08-11
14524,男性,目黒区,なし,3500000,1987-04-18
14525,女性,杉並区,なし,7100000,1975-03-09
14526,男性,世田谷区,なし,8200000,1972-12-01
14527,男性,品川区,あり,4700000,1997-04-03
14528,女性,品川区,あり,5000000,1986-12-10
14529,女性,杉並区,なし,7000000,1989-04-26
14530,女性,杉並区,あり,5800000,1981-02-19
14531,男性,世田谷区,あり,2900000,1992-02-08
14532,女性,目黒区,なし,5000000,1963-03-12
14533,男性,世田谷区,あり,5300000,1970-09-17
14534,男性,世田谷区,あり,5600000,1970-10-20
14535,女性,品川区,あり,1300000,2002-04-07
14536,女性,目黒区,あり,4300000,1994-06-13
14537,女性,目黒区,あり,4100000,1998-11-21
14538,男性,世田谷区,なし,3000000,1999-06-20
14539,男性,杉並区,なし,7200000,1969-02-08
14540,女性,目黒区,なし,3700000,1994-12-02
14541,女性,杉並区,あり,5300000,1992-04-10
14542,男性,品川区,あり,6300000,1957-11-06
14543,男性,品川区,なし,5600000,1974-06-27
14544,女性,世田谷区,なし,5900000,1974-09-16
14545,男性,杉並区,あり,6700000,1974-08-21
14546,男性,杉並区,なし,4500000,1968-01-09
14547,男性,世田谷区,なし,6200000,1974-05-07
14548,女性,世田谷区,あり,4500000,1969-08-25
14549,男性,目黒区,なし,7000000,1978-06-02
14550,男性,品川区,あり,5300000,1995-07-06
14551,女性,杉並区,あり,5400000,1982-04-09
14552,女性,目黒区,なし,3200000,1978-09-15
14553,男性,世田谷区,なし,5200000,1976-03-03
14554,女性,杉並区,なし,3700000,2000-10-13
14555,女性,目黒区,なし,5700000,1963-08-11
14556,女性,目黒区,なし,4200000,1977-02-05
14557,女性,杉並区,あり,7500000,1977-03-24
14558,女性,品川区,なし,2800000,2002-01-25
14559,女性,杉並区,なし,4100000,1966-06-27
14560,女性,杉並区,なし,5100000,2001-09-05
14561,男性,世田谷区,あり,5900000,1979-01-26
14562,女性,世田谷区,あり,5800000,1988-07-27
14563,女性,品川区,なし,5300000,1985-06-23
14564,男性,目黒区,なし,7800000,1973-04-07
14565,女性,世田谷区,なし,7000000,1976-03-06
14566,男性,品川区,あり,4300000,1978-03-11
14567,女性,品川区,あり,8100000,1977-12-28
14568,女性,目黒区,なし,7200000,1969-04-14
14569,男性,杉並区,なし,4400000,1988-03-25
14570,男性,杉並区,なし,3400000,1998-11-15
14571,女性,世田谷区,なし,5200000,1982-10-17
14572,女性,世田谷区,あり,3200000,1975-10-03
14573,男性,世田谷区,あり,6400000,1986-10-27
14574,男性,目黒区,あり,4000000,1992-01-25
14575,女性,目黒区,あり,5000000,1984-06-22
14576,男性,世田谷区,なし,7600000,1985-12-11
14577,男性,杉並区,なし,8200000,1969-08-14
14578,男性,品川区,あり,4600000,1983-04-14
14579,女性,杉並区,なし,5600000,1987-10-23
14580,女性,品川区,あり,5300000,1982-04-05
14581,女性,目黒区,なし,5200000,1975-10-02
14582,男性,世田谷区,なし,6700000,1978-12-07
14583,男性,品川区,あり,6100000,1981-11-17
14584,女性,品川区,あり,6400000,1975-03-11
14585,女性,品川区,なし,6400000,1990-10-15
14586,女性,杉並区,あり,6800000,1990-09-18
14587,男性,品川区,なし,6300000,1974-04-17
14588,女性,杉並区,あり,5500000,2002-07-16
14589,男性,品川区,なし,3900000,1984-11-04
14590,男性,目黒区,あり,3300000,1988-03-07
14591,女性,世田谷区,あり,6200000,1963-09-18
14592,女性,目黒区,なし,7400000,1978-01-21
14593,女性,目黒区,あり,6300000,1987-01-24
14594,男性,目黒区,あり,6500000,1968-08-12
14595,女性,杉並区,なし,6400000,1975-12-13
14596,女性,杉並区,あり,7100000,1979-08-01
14597,男性,目黒区,なし,6200000,1994-12-24
14598,女性,品川区,なし,3300000,1988-04-23
14599,男性,世田谷区,なし,5500000,1972-01-19
14600,女性,品川区,あり,6900000,1976-07-26
14601,女性,品川区,あり,5600000,1980-06-14
14602,男性,目黒区,あり,6300000,1989-04-12
14603,男性,杉並区,あり,6500000,1965-07-04
14604,男性,世田谷区,あり,3700000,1985-10-04
14605,男性,世田谷区,なし,5800000,1976-04-09
14606,女性,世田谷区,あり,6400000,1982-11-06
14607,男性,目黒区,あり,6100000,1990-04-28
14608,男性,杉並区,なし,4800000,1994-09-14
14609,女性,杉並区,あり,4900000,1990-04-08
14610,男性,目黒区,なし,5300000,1984-11-21
14611,女性,世田谷区,あり,3600000,1991-12-15
14612,女性,世田谷区,あり,4100000,1974-03-22
14613,男性,世田谷区,あり,6400000,1973-01-10
14614,女性,品川区,あり,4500000,1988-09-02
14615,男性,杉並区,なし,5600000,1964-10-15
14616,男性,杉並区,なし,4300000,1990-11-15
14617,女性,目黒区,あり,6900000,1980-09-20
14618,男性,世田谷区,あり,3600000,1996-12-19
14619,女性,品川区,なし,3300000,1978-10-26
14620,男性,杉並区,なし,3900000,1985-10-18
14621,女性,目黒区,あり,7000000,1979-09-08
14622,男性,目黒区,あり,5000000,1962-09-02
14623,男性,品川区,なし,1300000,1998-12-03
14624,男性,目黒区,なし,5800000,1969-11-28
14625,女性,目黒区,なし,4000000,1964-05-02
14626,女性,目黒区,あり,3200000,1962-02-23
14627,男性,目黒区,なし,3900000,1984-03-01
14628,男性,杉並区,なし,5200000,1971-05-03
14629,男性,杉並区,なし,5200000,1987-05-07
14630,女性,杉並区,なし,7700000,1960-09-16
14631,女性,目黒区,あり,4800000,2000-07-21
14632,女性,世田谷区,なし,5900000,1995-01-22
14633,女性,世田谷区,あり,6500000,1997-04-19
14634,男性,世田谷区,なし,4300000,1981-05-11
14635,女性,品川区,なし,4000000,1965-05-10
14636,女性,品川区,あり,5100000,1964-04-28
14637,男性,杉並区,あり,2800000,1997-04-08
14638,男性,品川区,あり,1800000,1998-01-12
14639,女性,目黒区,なし,2600000,1990-06-13
14640,男性,目黒区,なし,4600000,1970-08-25
14641,女性,杉並区,なし,5600000,1981-03-26
14642,男性,世田谷区,あり,5800000,1974-03-05
14643,女性,杉並区,あり,5600000,1993-04-24
14644,女性,品川区,なし,5300000,1981-03-14
14645,女性,世田谷区,なし,3800000,1998-03-22
14646,男性,目黒区,あり,6500000,1976-10-18
14647,女性,杉並区,あり,6200000,1978-03-17
14648,女性,杉並区,なし,3400000,1990-10-03
14649,女性,世田谷区,なし,4800000,1966-11-26
14650,男性,目黒区,あり,6700000,1978-07-19
14651,男性,世田谷区,あり,6300000,1994-04-09
14652,男性,杉並区,あり,8400000,1968-07-12
14653,男性,品川区,あり,4700000,1989-07-01
14654,男性,世田谷区,あり,5300000,1985-07-19
14655,男性,品川区,なし,6700000,1991-06-19
14656,女性,世田谷区,なし,6300000,1986-03-06
14657,女性,杉並区,あり,5200000,1995-11-01
14658,女性,世田谷区,なし,4800000,1979-03-16
14659,女性,品川区,あり,6500000,1971-11-04
14660,女性,目黒区,なし,2500000,1989-09-13
14661,男性,品川区,あり,6300000,1971-08-02
14662,女性,品川区,あり,5500000,1988-06-24
14663,女性,世田谷区,なし,5300000,1971-02-26
14664,女性,杉並区,あり,6700000,1980-08-22
14665,女性,目黒区,なし,4200000,1974-05-17
14666,女性,世田谷区,なし,3500000,2000-10-23
14667,男性,世田谷区,あり,3900000,1985-12-27
14668,女性,品川区,なし,3700000,1967-08-03
14669,女性,品川区,なし,6000000,1980-07-11
14670,女性,杉並区,なし,4100000,1995-03-15
14671,男性,目黒区,あり,8200000,1986-10-28
14672,男性,杉並区,なし,5800000,1979-05-07
14673,男性,世田谷区,あり,7100000,1990-09-25
14674,女性,世田谷区,あり,3000000,1989-10-10
14675,女性,世田谷区,なし,6800000,1987-08-01
14676,男性,品川区,なし,7300000,1981-10-01
14677,女性,杉並区,あり,6000000,1969-12-04
14678,女性,目黒区,なし,3000000,1979-07-04
14679,男性,世田谷区,あり,4300000,1986-09-25
14680,女性,世田谷区,あり,4800000,1986-07-02
14681,女性,世田谷区,なし,6800000,1984-12-04
14682,女性,品川区,なし,5100000,1985-07-16
14683,女性,目黒区,なし,4300000,1974-04-23
14684,女性,品川区,なし,4800000,1969-07-25
14685,女性,杉並区,あり,5600000,1966-04-26
14686,女性,品川区,なし,6100000,1963-01-21
14687,男性,杉並区,あり,4000000,1991-12-02
14688,女性,目黒区,なし,4800000,1979-06-08
14689,女性,世田谷区,なし,5800000,1981-01-16
14690,女性,品川区,なし,4400000,1986-08-23
14691,男性,目黒区,なし,5300000,1990-04-26
14692,女性,目黒区,なし,6000000,1976-03-06
14693,女性,品川区,なし,5200000,1959-11-13
14694,女性,世田谷区,なし,6100000,1981-03-17
14695,男性,杉並区,なし,5000000,1993-03-25
14696,男性,世田谷区,なし,6300000,1964-02-13
14697,女性,品川区,なし,4200000,1981-02-28
14698,男性,世田谷区,なし,7700000,1980-08-01
14699,女性,世田谷区,あり,5400000,1969-04-15
14700,女性,目黒区,なし,4700000,1989-06-23
14701,男性,目黒区,なし,4300000,1957-06-11
14702,女性,世田谷区,なし,4100000,1994-05-05
14703,女性,目黒区,あり,7200000,1982-03-18
14704,男性,杉並区,なし,6700000,1993-01-13
14705,女性,世田谷区,あり,8500000,1966-06-01
14706,女性,品川区,あり,7900000,1968-02-02
14707,女性,世田谷区,なし,6500000,1984-02-08
14708,女性,目黒区,あり,5700000,1972-03-04
14709,女性,世田谷区,あり,6500000,1976-09-22
14710,男性,品川区,あり,4800000,1999-12-28
14711,男性,目黒区,なし,5000000,1991-04-07
14712,女性,目黒区,あり,7500000,1981-10-21
14713,女性,品川区,あり,7200000,1972-08-15
14714,女性,世田谷区,なし,3700000,1986-06-19
14715,女性,目黒区,あり,6400000,1967-05-08
14716,女性,杉並区,あり,6700000,1961-04-19
14717,男性,目黒区,あり,5400000,1987-08-17
